Year;CustomerID;CustomerType;Region;ExposureAmount
2015;3126;CORPORATE;INTERNATIONAL; 857 062    
2015;3127;RETAIL;SWEDEN; 432 167    
2015;3128;RETAIL;INTERNATIONAL; 171 413    
2015;3129;RETAIL;SWEDEN; 316 770    
2015;3130;RETAIL;SWEDEN; 22 246    
2015;3131;CORPORATE;SWEDEN; 325 912    
2015;3132;RETAIL;SWEDEN; 248 246    
2015;3133;CORPORATE;INTERNATIONAL; 951 938    
2015;3134;CORPORATE;SWEDEN; 809 271    
2015;3135;CORPORATE;SWEDEN; 458 399    
2015;3136;RETAIL;SWEDEN; 181 330    
2015;3137;CORPORATE;SWEDEN; 724 847    
2015;3138;CORPORATE;SWEDEN; 314 992    
2015;3139;RETAIL;SWEDEN; 12 057    
2015;3140;RETAIL;SWEDEN; 402 646    
2015;3141;CORPORATE;SWEDEN; 853 043    
2015;3142;RETAIL;SWEDEN; 119 437    
2015;3143;RETAIL;SWEDEN; 338 569    
2015;3144;RETAIL;SWEDEN; 457 950    
2015;3145;RETAIL;SWEDEN; 78 103    
2015;3146;RETAIL;SWEDEN; 316 106    
2015;3147;CORPORATE;SWEDEN; 906 563    
2015;3148;CORPORATE;SWEDEN; 648 494    
2015;3149;RETAIL;SWEDEN; 407 990    
2015;3150;RETAIL;SWEDEN; 415 195    
2015;3151;CORPORATE;INTERNATIONAL; 953 681    
2015;3152;RETAIL;INTERNATIONAL; 419 069    
2015;3153;CORPORATE;SWEDEN; 304 098    
2015;3154;CORPORATE;SWEDEN; 422 584    
2015;3155;RETAIL;INTERNATIONAL; 418 294    
2015;3156;CORPORATE;SWEDEN; 996 709    
2015;3157;CORPORATE;SWEDEN; 583 573    
2015;3158;RETAIL;SWEDEN; 361 159    
2015;3159;CORPORATE;INTERNATIONAL; 960 516    
2015;3160;RETAIL;INTERNATIONAL; 272 593    
2015;3161;RETAIL;SWEDEN; 408 043    
2015;3162;CORPORATE;SWEDEN; 937 237    
2015;3163;RETAIL;INTERNATIONAL; 246 997    
2015;3164;RETAIL;INTERNATIONAL; 53 455    
2015;3165;RETAIL;SWEDEN; 203 875    
2015;3166;RETAIL;INTERNATIONAL; 11 006    
2015;3167;RETAIL;SWEDEN; 327 070    
2015;3168;CORPORATE;SWEDEN; 878 644    
2015;3169;CORPORATE;SWEDEN; 269 924    
2015;3170;CORPORATE;INTERNATIONAL; 308 025    
2015;3171;RETAIL;SWEDEN; 163 985    
2015;3172;CORPORATE;SWEDEN; 727 428    
2015;3173;RETAIL;SWEDEN; 33 203    
2015;3174;RETAIL;SWEDEN; 254 573    
2015;3175;CORPORATE;SWEDEN; 524 004    
2015;3176;RETAIL;SWEDEN; 314 661    
2015;3177;CORPORATE;SWEDEN; 662 681    
2015;3178;RETAIL;SWEDEN; 58 558    
2015;3179;RETAIL;SWEDEN; 125 797    
2015;3180;RETAIL;SWEDEN; 190 647    
2015;3181;RETAIL;INTERNATIONAL; 167 336    
2015;3182;RETAIL;SWEDEN; 105 077    
2015;3183;RETAIL;SWEDEN; 432 235    
2015;3184;CORPORATE;SWEDEN; 239 405    
2015;3185;CORPORATE;INTERNATIONAL; 946 164    
2015;3186;RETAIL;INTERNATIONAL; 70 980    
2015;3187;RETAIL;INTERNATIONAL; 235 770    
2015;3188;RETAIL;SWEDEN; 422 640    
2015;3189;CORPORATE;SWEDEN; 786 922    
2015;3190;CORPORATE;SWEDEN; 467 150    
2015;3191;RETAIL;INTERNATIONAL; 227 394    
2015;3192;CORPORATE;INTERNATIONAL; 957 665    
2015;3193;RETAIL;SWEDEN; 180 396    
2015;3194;RETAIL;SWEDEN; 294 000    
2015;3195;CORPORATE;SWEDEN; 846 753    
2015;3196;CORPORATE;SWEDEN; 497 859    
2015;3197;RETAIL;INTERNATIONAL; 204 639    
2015;3198;RETAIL;INTERNATIONAL; 308 812    
2015;3199;RETAIL;SWEDEN; 232 875    
2015;3200;CORPORATE;SWEDEN; 762 661    
2015;3201;CORPORATE;SWEDEN; 779 034    
2015;3202;CORPORATE;SWEDEN; 663 172    
2015;3203;CORPORATE;INTERNATIONAL; 988 802    
2015;3204;RETAIL;SWEDEN; 367 316    
2015;3205;RETAIL;SWEDEN; 389 460    
2015;3206;RETAIL;SWEDEN; 203 339    
2015;3207;RETAIL;SWEDEN; 198 449    
2015;3208;CORPORATE;SWEDEN; 372 388    
2015;3209;RETAIL;SWEDEN; 293 523    
2015;3210;RETAIL;INTERNATIONAL; 76 829    
2016;3211;CORPORATE;SWEDEN; 231 855    
2016;3212;CORPORATE;SWEDEN; 424 631    
2016;3213;RETAIL;INTERNATIONAL; 496 878    
2016;3214;CORPORATE;INTERNATIONAL; 453 262    
2016;3215;RETAIL;INTERNATIONAL; 170 754    
2016;3216;RETAIL;SWEDEN; 205 909    
2016;3217;RETAIL;SWEDEN; 81 314    
2016;3218;CORPORATE;SWEDEN; 549 823    
2016;3219;RETAIL;INTERNATIONAL; 318 098    
2016;3220;CORPORATE;SWEDEN; 403 235    
2016;3221;CORPORATE;SWEDEN; 746 922    
2016;3222;CORPORATE;SWEDEN; 219 593    
2016;3223;RETAIL;SWEDEN; 226 044    
2016;3224;RETAIL;SWEDEN; 224 018    
2016;3225;CORPORATE;SWEDEN; 367 518    
2016;3226;CORPORATE;SWEDEN; 457 477    
2016;3227;CORPORATE;SWEDEN; 829 860    
2016;3228;RETAIL;SWEDEN; 309 111    
2016;3229;RETAIL;SWEDEN; 301 939    
2016;3230;CORPORATE;SWEDEN; 879 731    
2016;3231;RETAIL;SWEDEN; 325 703    
2016;3232;CORPORATE;SWEDEN; 782 183    
2016;3233;RETAIL;INTERNATIONAL; 169 402    
2016;3234;RETAIL;INTERNATIONAL; 348 633    
2016;3235;CORPORATE;SWEDEN; 963 393    
2016;3236;CORPORATE;SWEDEN; 403 665    
2016;3237;CORPORATE;SWEDEN; 303 012    
2016;3238;CORPORATE;INTERNATIONAL; 519 771    
2016;3239;CORPORATE;SWEDEN; 502 650    
2016;3240;RETAIL;SWEDEN; 265 719    
2016;3241;CORPORATE;SWEDEN; 753 177    
2016;3242;CORPORATE;SWEDEN; 982 330    
2016;3243;CORPORATE;SWEDEN; 544 541    
2016;3244;CORPORATE;SWEDEN; 653 944    
2016;3245;CORPORATE;INTERNATIONAL; 787 396    
2016;3246;RETAIL;INTERNATIONAL; 299 481    
2016;3247;CORPORATE;SWEDEN; 642 649    
2016;3248;CORPORATE;SWEDEN; 577 494    
2016;3249;CORPORATE;SWEDEN; 221 268    
2016;3250;RETAIL;SWEDEN; 439 191    
2016;3251;CORPORATE;SWEDEN; 942 981    
2016;3252;RETAIL;SWEDEN; 211 432    
2016;3253;CORPORATE;SWEDEN; 870 986    
2016;3254;RETAIL;INTERNATIONAL; 42 895    
2016;3255;RETAIL;SWEDEN; 121 027    
2016;3256;RETAIL;SWEDEN; 383 373    
2016;3257;CORPORATE;SWEDEN; 840 451    
2016;3258;RETAIL;SWEDEN; 464 024    
2016;3259;CORPORATE;SWEDEN; 226 068    
2016;3260;RETAIL;SWEDEN; 343 077    
2016;3261;RETAIL;SWEDEN; 166 729    
2016;3262;RETAIL;SWEDEN; 86 789    
2016;3263;CORPORATE;SWEDEN; 284 769    
2016;3264;RETAIL;SWEDEN; 388 255    
2016;3265;CORPORATE;SWEDEN; 808 425    
2016;3266;CORPORATE;SWEDEN; 843 160    
2016;3267;RETAIL;SWEDEN; 177 326    
2016;3268;RETAIL;INTERNATIONAL; 318 467    
2016;3269;CORPORATE;INTERNATIONAL; 286 413    
2016;3270;CORPORATE;SWEDEN; 818 533    
2016;3271;RETAIL;SWEDEN; 252 678    
2016;3272;CORPORATE;SWEDEN; 362 599    
2016;3273;CORPORATE;SWEDEN; 964 362    
2016;3274;CORPORATE;INTERNATIONAL; 632 774    
2016;3275;CORPORATE;SWEDEN; 605 243    
2016;3276;RETAIL;SWEDEN; 273 155    
2016;3277;RETAIL;SWEDEN; 308 305    
2016;3278;RETAIL;SWEDEN; 137 142    
2016;3279;RETAIL;SWEDEN; 233 392    
2016;3280;RETAIL;INTERNATIONAL; 174 377    
2016;3281;RETAIL;SWEDEN; 297 025    
2016;3282;CORPORATE;SWEDEN; 223 154    
2016;3283;RETAIL;INTERNATIONAL; 114 898    
2016;3284;CORPORATE;SWEDEN; 606 890    
2016;3285;CORPORATE;SWEDEN; 877 413    
2016;3286;RETAIL;INTERNATIONAL; 406 576    
2016;3287;RETAIL;SWEDEN; 178 133    
2016;3288;RETAIL;INTERNATIONAL; 209 078    
2016;3289;CORPORATE;SWEDEN; 864 229    
2016;3290;RETAIL;SWEDEN; 391 784    
2016;3291;RETAIL;SWEDEN; 297 084    
2016;3292;CORPORATE;SWEDEN; 264 977    
2016;3293;CORPORATE;SWEDEN; 865 275    
2016;3294;CORPORATE;SWEDEN; 628 844    
2016;3295;RETAIL;SWEDEN; 263 489    
2016;3296;CORPORATE;INTERNATIONAL; 329 617    
2016;3297;CORPORATE;SWEDEN; 945 262    
2016;3298;RETAIL;SWEDEN; 477 161    
2016;3299;RETAIL;INTERNATIONAL; 51 163    
2016;3300;CORPORATE;SWEDEN; 546 216    
2016;3301;RETAIL;INTERNATIONAL; 316 999    
2016;3302;CORPORATE;SWEDEN; 313 360    
2016;3303;CORPORATE;SWEDEN; 277 976    
2016;3304;CORPORATE;SWEDEN; 476 257    
2016;3305;CORPORATE;INTERNATIONAL; 614 699    
2016;3306;RETAIL;INTERNATIONAL; 184 985    
2016;3307;RETAIL;SWEDEN; 264 495    
2016;3308;CORPORATE;SWEDEN; 652 316    
2016;3309;CORPORATE;INTERNATIONAL; 937 299    
2016;3310;CORPORATE;SWEDEN; 700 276    
2016;3311;CORPORATE;SWEDEN; 560 928    
2016;3312;RETAIL;SWEDEN; 400 462    
2016;3313;RETAIL;INTERNATIONAL; 259 609    
2016;3314;RETAIL;SWEDEN; 287 892    
2016;3315;RETAIL;INTERNATIONAL; 99 410    
2016;3316;CORPORATE;SWEDEN; 910 920    
2016;3317;CORPORATE;SWEDEN; 945 303    
2016;3318;RETAIL;SWEDEN; 141 149    
2016;3319;RETAIL;INTERNATIONAL; 390 949    
2016;3320;RETAIL;SWEDEN; 133 058    
2016;3321;CORPORATE;SWEDEN; 907 555    
2016;3322;RETAIL;SWEDEN; 216 567    
2016;3323;CORPORATE;SWEDEN; 799 810    
2016;3324;RETAIL;INTERNATIONAL; 487 766    
2016;3325;CORPORATE;SWEDEN; 606 800    
2016;3326;CORPORATE;SWEDEN; 467 663    
2016;3327;CORPORATE;SWEDEN; 412 245    
2016;3328;RETAIL;SWEDEN; 55 335    
2016;3329;RETAIL;SWEDEN; 218 816    
2016;3330;RETAIL;SWEDEN; 441 221    
2016;3331;CORPORATE;INTERNATIONAL; 871 926    
2016;3332;RETAIL;SWEDEN; 389 054    
2016;3333;RETAIL;SWEDEN; 270 020    
2016;3334;CORPORATE;SWEDEN; 440 482    
2016;3335;CORPORATE;SWEDEN; 697 519    
2016;3336;RETAIL;INTERNATIONAL; 243 404    
2016;3337;RETAIL;SWEDEN; 131 727    
2016;3338;RETAIL;INTERNATIONAL; 158 258    
2016;3339;RETAIL;SWEDEN; 462 159    
2016;3340;RETAIL;INTERNATIONAL; 338 630    
2016;3341;CORPORATE;SWEDEN; 344 289    
2016;3342;RETAIL;INTERNATIONAL; 75 230    
2016;3343;CORPORATE;SWEDEN; 668 190    
2016;3344;CORPORATE;SWEDEN; 285 202    
2016;3345;CORPORATE;SWEDEN; 916 876    
2016;3346;RETAIL;SWEDEN; 261 989    
2016;3347;CORPORATE;INTERNATIONAL; 386 666    
2016;3348;RETAIL;SWEDEN; 300 519    
2016;3349;CORPORATE;INTERNATIONAL; 700 272    
2016;3350;CORPORATE;INTERNATIONAL; 643 237    
2016;3351;CORPORATE;INTERNATIONAL; 964 326    
2016;3352;CORPORATE;INTERNATIONAL; 346 243    
2016;3353;CORPORATE;SWEDEN; 892 556    
2016;3354;CORPORATE;SWEDEN; 427 231    
2016;3355;RETAIL;SWEDEN; 158 312    
2016;3356;RETAIL;SWEDEN; 145 597    
2016;3357;CORPORATE;SWEDEN; 545 203    
2016;3358;CORPORATE;SWEDEN; 204 948    
2016;3359;RETAIL;SWEDEN; 67 891    
2016;3360;CORPORATE;SWEDEN; 255 503    
2016;3361;RETAIL;INTERNATIONAL; 179 986    
2016;3362;RETAIL;SWEDEN; 152 839    
2016;3363;RETAIL;INTERNATIONAL; 50 658    
2016;3364;CORPORATE;INTERNATIONAL; 201 390    
2016;3365;CORPORATE;SWEDEN; 907 534    
2016;3366;CORPORATE;SWEDEN; 855 648    
2016;3367;RETAIL;SWEDEN; 328 832    
2016;3368;CORPORATE;SWEDEN; 872 164    
2016;3369;CORPORATE;SWEDEN; 678 568    
2016;3370;RETAIL;SWEDEN; 257 987    
2016;3371;RETAIL;SWEDEN; 199 129    
2016;3372;RETAIL;INTERNATIONAL; 453 322    
2016;3373;RETAIL;SWEDEN; 78 829    
2016;3374;RETAIL;SWEDEN; 376 104    
2016;3375;RETAIL;SWEDEN; 424 790    
2016;3376;RETAIL;SWEDEN; 498 805    
2016;3377;CORPORATE;SWEDEN; 242 761    
2016;3378;RETAIL;SWEDEN; 251 329    
2016;3379;RETAIL;INTERNATIONAL; 374 613    
2016;3380;CORPORATE;SWEDEN; 434 830    
2016;3381;CORPORATE;SWEDEN; 618 738    
2016;3382;RETAIL;SWEDEN; 212 095    
2016;3383;CORPORATE;SWEDEN; 471 984    
2016;3384;RETAIL;SWEDEN; 176 830    
2016;3385;CORPORATE;SWEDEN; 738 570    
2016;3386;RETAIL;SWEDEN; 278 592    
2016;3387;RETAIL;SWEDEN; 80 557    
2016;3388;CORPORATE;INTERNATIONAL; 699 537    
2016;3389;RETAIL;SWEDEN; 476 990    
2016;3390;CORPORATE;SWEDEN; 664 904    
2016;3391;RETAIL;SWEDEN; 486 416    
2016;3392;CORPORATE;INTERNATIONAL; 224 699    
2016;3393;CORPORATE;INTERNATIONAL; 222 782    
2016;3394;CORPORATE;INTERNATIONAL; 709 825    
2016;3395;CORPORATE;SWEDEN; 334 123    
2016;3396;RETAIL;SWEDEN; 368 429    
2016;3397;RETAIL;INTERNATIONAL; 198 616    
2016;3398;CORPORATE;SWEDEN; 748 799    
2016;3399;RETAIL;INTERNATIONAL; 322 046    
2016;3400;RETAIL;SWEDEN; 137 311    
2016;3401;CORPORATE;SWEDEN; 253 989    
2016;3402;CORPORATE;SWEDEN; 465 943    
2016;3403;CORPORATE;SWEDEN; 575 521    
2016;3404;RETAIL;INTERNATIONAL; 393 473    
2016;3405;CORPORATE;SWEDEN; 376 110    
2016;3406;CORPORATE;SWEDEN; 818 918    
2016;3407;RETAIL;INTERNATIONAL; 66 825    
2016;3408;RETAIL;SWEDEN; 332 064    
2016;3409;CORPORATE;INTERNATIONAL; 466 667    
2016;3410;CORPORATE;SWEDEN; 964 489    
2016;3411;CORPORATE;INTERNATIONAL; 838 512    
2017;3412;CORPORATE;SWEDEN; 800 989    
2017;3413;RETAIL;SWEDEN; 445 311    
2017;3414;CORPORATE;SWEDEN; 888 840    
2017;3415;RETAIL;SWEDEN; 237 230    
2017;3416;CORPORATE;SWEDEN; 238 979    
2017;3417;CORPORATE;SWEDEN; 884 134    
2017;3418;RETAIL;INTERNATIONAL; 260 842    
2017;3419;CORPORATE;SWEDEN; 559 591    
2017;3420;CORPORATE;SWEDEN; 453 085    
2017;3421;CORPORATE;SWEDEN; 744 868    
2017;3422;CORPORATE;INTERNATIONAL; 338 628    
2017;3423;CORPORATE;SWEDEN; 723 359    
2017;3424;RETAIL;SWEDEN; 98 271    
2017;3425;CORPORATE;SWEDEN; 969 146    
2017;3426;CORPORATE;INTERNATIONAL; 872 505    
2017;3427;RETAIL;INTERNATIONAL; 18 234    
2017;3428;CORPORATE;SWEDEN; 965 225    
2017;3429;CORPORATE;SWEDEN; 854 467    
2017;3430;RETAIL;SWEDEN; 472 347    
2017;3431;RETAIL;SWEDEN; 382 742    
2017;3432;CORPORATE;SWEDEN; 742 801    
2017;3433;RETAIL;INTERNATIONAL; 229 382    
2017;3434;RETAIL;SWEDEN; 68 054    
2017;3435;CORPORATE;SWEDEN; 536 453    
2017;3436;CORPORATE;SWEDEN; 821 670    
2017;3437;RETAIL;SWEDEN; 12 079    
2017;3438;RETAIL;SWEDEN; 19 457    
2017;3439;RETAIL;INTERNATIONAL; 431 841    
2017;3440;RETAIL;INTERNATIONAL; 147 929    
2017;3441;RETAIL;SWEDEN; 255 116    
2017;3442;RETAIL;SWEDEN; 180 575    
2017;3443;CORPORATE;INTERNATIONAL; 446 545    
2017;3444;RETAIL;SWEDEN; 317 255    
2017;3445;CORPORATE;SWEDEN; 444 699    
2017;3446;RETAIL;INTERNATIONAL; 239 790    
2017;3447;CORPORATE;SWEDEN; 582 709    
2017;3448;RETAIL;INTERNATIONAL; 167 928    
2017;3449;RETAIL;SWEDEN; 303 688    
2017;3450;RETAIL;INTERNATIONAL; 458 760    
2017;3451;RETAIL;SWEDEN; 435 175    
2017;3452;RETAIL;SWEDEN; 45 832    
2017;3453;CORPORATE;SWEDEN; 259 256    
2017;3454;CORPORATE;SWEDEN; 385 194    
2017;3455;CORPORATE;SWEDEN; 634 528    
2017;3456;RETAIL;SWEDEN; 113 541    
2017;3457;RETAIL;INTERNATIONAL; 396 335    
2017;3458;CORPORATE;SWEDEN; 624 007    
2017;3459;RETAIL;SWEDEN; 487 982    
2017;3460;CORPORATE;SWEDEN; 504 966    
2017;3461;RETAIL;SWEDEN; 169 285    
2017;3462;CORPORATE;SWEDEN; 203 325    
2017;3463;CORPORATE;INTERNATIONAL; 344 198    
2017;3464;RETAIL;INTERNATIONAL; 171 792    
2017;3465;RETAIL;SWEDEN; 391 014    
2017;3466;CORPORATE;SWEDEN; 926 035    
2017;3467;CORPORATE;SWEDEN; 659 031    
2017;3468;CORPORATE;SWEDEN; 377 200    
2017;3469;RETAIL;SWEDEN; 340 078    
2017;3470;CORPORATE;SWEDEN; 676 047    
2017;3471;RETAIL;INTERNATIONAL; 48 810    
2017;3472;CORPORATE;SWEDEN; 603 453    
2017;3473;CORPORATE;INTERNATIONAL; 746 706    
2017;3474;CORPORATE;SWEDEN; 950 647    
2017;3475;RETAIL;SWEDEN; 247 409    
2017;3476;RETAIL;INTERNATIONAL; 311 571    
2017;3477;RETAIL;INTERNATIONAL; 323 108    
2017;3478;CORPORATE;INTERNATIONAL; 377 179    
2017;3479;CORPORATE;INTERNATIONAL; 603 077    
2017;3480;CORPORATE;SWEDEN; 629 752    
2017;3481;CORPORATE;SWEDEN; 981 142    
2017;3482;RETAIL;SWEDEN; 296 334    
2017;3483;CORPORATE;SWEDEN; 830 831    
2017;3484;CORPORATE;SWEDEN; 686 672    
2017;3485;RETAIL;INTERNATIONAL; 477 103    
2017;3486;RETAIL;SWEDEN; 20 710    
2017;3487;RETAIL;SWEDEN; 211 233    
2017;3488;CORPORATE;SWEDEN; 591 222    
2017;3489;RETAIL;SWEDEN; 455 790    
2017;3490;RETAIL;SWEDEN; 59 589    
2017;3491;RETAIL;SWEDEN; 121 684    
2017;3492;CORPORATE;SWEDEN; 920 872    
2017;3493;CORPORATE;SWEDEN; 573 066    
2017;3494;RETAIL;SWEDEN; 181 771    
2017;3495;RETAIL;SWEDEN; 379 493    
2017;3496;RETAIL;SWEDEN; 490 389    
2017;3497;RETAIL;SWEDEN; 123 824    
2017;3498;RETAIL;SWEDEN; 136 956    
2017;3499;RETAIL;SWEDEN; 221 972    
2017;3500;RETAIL;SWEDEN; 17 423    
2017;3501;RETAIL;SWEDEN; 420 390    
2017;3502;RETAIL;INTERNATIONAL; 221 501    
2017;3503;RETAIL;INTERNATIONAL; 422 060    
2017;3504;RETAIL;SWEDEN; 92 839    
2017;3505;CORPORATE;SWEDEN; 440 797    
2017;3506;RETAIL;SWEDEN; 246 633    
2017;3507;RETAIL;INTERNATIONAL; 261 770    
2017;3508;CORPORATE;SWEDEN; 888 781    
2017;3509;CORPORATE;SWEDEN; 966 505    
2017;3510;RETAIL;SWEDEN; 268 070    
2017;3511;RETAIL;SWEDEN; 184 346    
2017;3512;RETAIL;INTERNATIONAL; 464 727    
2017;3513;CORPORATE;INTERNATIONAL; 688 424    
2017;3514;CORPORATE;SWEDEN; 222 668    
2017;3515;RETAIL;INTERNATIONAL; 232 351    
2017;3516;RETAIL;SWEDEN; 77 274    
2017;3517;CORPORATE;SWEDEN; 633 489    
2017;3518;CORPORATE;INTERNATIONAL; 359 120    
2017;3519;CORPORATE;SWEDEN; 563 589    
2017;3520;RETAIL;SWEDEN; 144 597    
2017;3521;RETAIL;SWEDEN; 290 893    
2017;3522;RETAIL;SWEDEN; 62 279    
2017;3523;CORPORATE;SWEDEN; 797 309    
2017;3524;RETAIL;INTERNATIONAL; 441 491    
2017;3525;RETAIL;SWEDEN; 441 205    
2017;3526;CORPORATE;SWEDEN; 922 830    
2017;3527;CORPORATE;INTERNATIONAL; 853 533    
2017;3528;RETAIL;SWEDEN; 313 934    
2017;3529;RETAIL;SWEDEN; 206 903    
2017;3530;CORPORATE;SWEDEN; 358 708    
2017;3531;RETAIL;SWEDEN; 49 940    
2017;3532;CORPORATE;SWEDEN; 756 554    
2017;3533;CORPORATE;SWEDEN; 594 389    
2017;3534;CORPORATE;INTERNATIONAL; 730 660    
2017;3535;CORPORATE;SWEDEN; 436 022    
2017;3536;CORPORATE;SWEDEN; 512 107    
2017;3537;RETAIL;INTERNATIONAL; 300 481    
2017;3538;CORPORATE;SWEDEN; 838 970    
2017;3539;CORPORATE;SWEDEN; 680 331    
2017;3540;RETAIL;INTERNATIONAL; 100 493    
2017;3541;RETAIL;SWEDEN; 355 060    
